"","tweet","date","isretweet","retweeted","retweetcount","favoritecount","favorited"
"139","RT @RossChastain: A7: They tell me 194 mph. But we don't have speedometers for a reason. #ProtectYourMelon #NetDE  https://t.co/TWQ4ETThFY","2016-05-10 19:06:44","TRUE","FALSE","1","0","FALSE"
"140","A7: They tell me 194 mph. But we don't have speedometers for a reason. #ProtectYourMelon #NetDE  https://t.co/TWQ4ETThFY","2016-05-10 19:05:24","FALSE","FALSE","1","5","FALSE"
"141","Downtown Meet &amp; Greet tonight at 5pm @thegrandwilm! #SummerInTheCity #netde https://t.co/7vutjIyBTf","2016-05-10 19:03:35","FALSE","FALSE","0","1","FALSE"
"142","Thanks to all senators who voted yes on SB 242 and @MargaretRHenry @BryanTownsendDE #netde https://t.co/kpThu7szzT","2016-05-10 19:01:35","FALSE","FALSE","2","1","FALSE"
"143","Patients at DE Psych Center create mosaic tile monument to honor those who died while institutionalized there #NetDE https://t.co/YZjfcqX6kr","2016-05-10 19:00:23","FALSE","FALSE","0","0","FALSE"
"144","RT @JDMotorsports01: Don't forget to ask @RossChastain questions to win @MonsterMile tickets for this weekend! #ProtectYourMelon #BuckleUpD…","2016-05-10 19:00:06","TRUE","FALSE","1","0","FALSE"
"145","Bill Affecting Felons' Voting Rights Passes In DE State Senate #netde... https://t.co/wzYxhjc8DR","2016-05-10 18:59:54","FALSE","FALSE","0","0","FALSE"
"146","Should be an interesting response from @RossChastain! #NASCAR #ProtectYourMelon #BuckleUpDE #NetDE #ClickItOrTicket https://t.co/l5q4fliosI","2016-05-10 18:59:06","FALSE","FALSE","0","2","FALSE"
"147","Slowly but surely the wisteria on the du Pont family home is starting to bloom. #hurryupspring #netde #inwilm https://t.co/YXIiK5fX0B","2016-05-10 18:58:46","FALSE","FALSE","2","5","FALSE"
"148","RT @RossChastain: A4: Safety is automatic and watermelons are fun! #ProtectYourMelon #NetDE  https://t.co/DubPUvJWVP","2016-05-10 18:58:18","TRUE","FALSE","4","0","FALSE"
"149","A5: 73 J10 Jeep Truck 3 speed, wood bed with a school bus seat mounted in the back #NetDE #ProtectYourMelon  https://t.co/1yichuvqJE","2016-05-10 18:55:20","FALSE","FALSE","1","6","FALSE"
"150","DE-7: NB at Honeysuckle Dr in Stanton, report of an accident w/injuries.  #NetDE","2016-05-10 18:48:43","FALSE","FALSE","0","0","FALSE"
"151","Sussex County: report of an accident w/injuries near Seaford High School, Market St at Virginia Ave.  #NetDE  #SussexDE","2016-05-10 18:46:54","FALSE","FALSE","0","0","FALSE"
"152","https://t.co/OqLnEG0FNy

Check out the work going on in Welding! #NetDE","2016-05-10 18:46:37","FALSE","FALSE","0","0","FALSE"
"153","Way to go @NASCAR_UNDERDOG! Hope to hear you from pit road! #NASCAR #ProtectYourMelon #NetDE #BuckleUpDE https://t.co/B6AdrKZDxc","2016-05-10 18:45:10","FALSE","FALSE","0","3","FALSE"
"154","RT @RossChastain: A4: Safety is automatic and watermelons are fun! #ProtectYourMelon #NetDE  https://t.co/DubPUvJWVP","2016-05-10 18:44:38","TRUE","FALSE","4","0","FALSE"
"155","@MargaretRHenry's SB242, which removes the financial barriers for former felons seeking to reregister to vote, passed the Senate 16-4 #netDE","2016-05-10 18:44:00","FALSE","FALSE","2","0","FALSE"
"156","RT @TNJ_malbright: Senate just passed a bill allowing felons to vote before they pay all their fines back. #netDE #voteDE","2016-05-10 18:43:50","TRUE","FALSE","1","0","FALSE"
"157","RT @RossChastain: A4: Safety is automatic and watermelons are fun! #ProtectYourMelon #NetDE  https://t.co/DubPUvJWVP","2016-05-10 18:41:48","TRUE","FALSE","4","0","FALSE"
"158","A4: Safety is automatic and watermelons are fun! #ProtectYourMelon #NetDE  https://t.co/DubPUvJWVP","2016-05-10 18:41:26","FALSE","FALSE","4","5","FALSE"
"159","Congratulations! Let's go racin'! #ProtectYourMelon #NetDE #Delaware #BuckleUpDE https://t.co/89ERJVHN8d","2016-05-10 18:40:24","FALSE","FALSE","0","2","FALSE"
"160","Senate just passed a bill allowing felons to vote before they pay all their fines back. #netDE #voteDE","2016-05-10 18:39:58","FALSE","FALSE","1","0","FALSE"
"161","RT @RadioDawson: Bill allowing ex-felons to vote while still paying off fines passes Senate 16-4 with 1 absent #netDE #Delaware","2016-05-10 18:39:26","TRUE","FALSE","4","0","FALSE"
"162","RT @RadioDawson: Bill allowing ex-felons to vote while still paying off fines passes Senate 16-4 with 1 absent #netDE #Delaware","2016-05-10 18:39:09","TRUE","FALSE","4","0","FALSE"
"163","Bill allowing ex-felons to vote while still paying off fines passes Senate 16-4 with 1 absent #netDE #Delaware","2016-05-10 18:38:59","FALSE","FALSE","4","1","FALSE"
"164","Only four votes against. That was surprising. #netDE","2016-05-10 18:38:36","FALSE","FALSE","0","1","FALSE"
"165","Bill passes. #netDE","2016-05-10 18:38:05","FALSE","FALSE","0","0","FALSE"
"166","Way to go man! Enjoy! #NASCAR #BuckleUpDE #ProtectYourMelon #NetDE  https://t.co/ywPuxNu7WT","2016-05-10 18:37:38","FALSE","FALSE","0","1","FALSE"
"167","Q4: @Newman31Fans asks - What is the one thing #ProtectYourMelon will teach the younger generations? 
#BuckleUpDE #NetDE","2016-05-10 18:36:55","FALSE","FALSE","1","3","FALSE"
"168","RT @RossChastain: As YOU know... @NASCAR_XFINITY frowns upon having your phone in the car! #ProtectYourMelon #NetDE https://t.co/Z18olKwjee","2016-05-10 18:36:45","TRUE","FALSE","1","0","FALSE"
"169","#JerseyBoys kicks off tonight  #PlayhouseonRodney #inWilm w/ shows thru May 15th - Are You IN?! https://t.co/uz7ylA0Ab8 #netde @thegrandwilm","2016-05-10 18:36:12","FALSE","FALSE","0","1","FALSE"
"170","RT @TheHJournal: Scary stats. #buckleupde #protectyourmelon #netde https://t.co/n00uuupkzQ","2016-05-10 18:35:41","TRUE","FALSE","4","0","FALSE"
"171","DE-7: NB: Accident in the area of Rt 4 #NetDE","2016-05-10 18:34:43","FALSE","FALSE","0","0","FALSE"
"172","RT @TheHJournal: Scary stats. #buckleupde #protectyourmelon #netde https://t.co/n00uuupkzQ","2016-05-10 18:33:09","TRUE","FALSE","4","0","FALSE"
"173","Indeed! That's why it is so important that ALL passengers are buckled!
#ProtectYourMelon #BuckleUpDE #NetDE  https://t.co/5QPWuUCgZM","2016-05-10 18:32:35","FALSE","FALSE","1","4","FALSE"
"174","RT @TheHJournal: Scary stats. #buckleupde #protectyourmelon #netde https://t.co/n00uuupkzQ","2016-05-10 18:31:41","TRUE","FALSE","4","0","FALSE"
"175","Scary stats. #buckleupde #protectyourmelon #netde https://t.co/n00uuupkzQ","2016-05-10 18:30:37","FALSE","FALSE","4","3","FALSE"
"176","Scary stats. #buckleupde #protectyourmelon #netde https://t.co/LmsBPkIC0S","2016-05-10 18:30:37","FALSE","FALSE","0","1","FALSE"
"177","Scary stats. #buckleupde #protectyourmelon #netde https://t.co/Ce2Ag2X28e","2016-05-10 18:30:37","FALSE","FALSE","0","1","FALSE"
"178",".@bloggingwblake @Delaware_DHSS That is fantastic. Please send him our very best wishes Antionette! #netDE","2016-05-10 18:30:08","FALSE","FALSE","0","1","FALSE"
"179","Ugh! #trafficDE #netDE https://t.co/rEJkvm7dhg","2016-05-10 18:29:49","FALSE","FALSE","0","0","FALSE"
"180","This how you build a resilient startup culture. #DelcastleDM #netde
https://t.co/hbZCtJeTSg","2016-05-10 18:29:22","FALSE","FALSE","0","1","FALSE"
"181","RT @MikeForMayor16: Support Mike at home! Visit https://t.co/91Gqre3Moz for your #YardSign NOW! #MikeForMayor16 #wilmDE #netDE https://t.co…","2016-05-10 18:28:09","TRUE","FALSE","1","0","FALSE"
"182","Don't forget to ask @RossChastain questions to win @MonsterMile tickets for this weekend! #ProtectYourMelon #BuckleUpDE #NetDE #NASCAR","2016-05-10 18:27:52","FALSE","FALSE","1","3","FALSE"
"183","More than half of #Delaware motorists killed last year were NOT buckled.

#ProtectYourMelon #BuckleUpDE #NetDE","2016-05-10 18:26:30","FALSE","FALSE","3","3","FALSE"
"184","Are you tweeting @RossChastain to win prizes like these?? #BuckleUpDE #ProtectYourMelon #NetDE #Delaware https://t.co/PMKPvBos64","2016-05-10 18:26:24","FALSE","FALSE","0","1","FALSE"
"185","Delaware State opens doors to 'locked-out' undocumented students https://t.co/jhJLCbCt1V #netDE","2016-05-10 18:26:06","FALSE","FALSE","0","0","FALSE"
"186","Delaware State opens doors to 'locked-out' #undocumented students via $80K private scholarship https://t.co/fuf0ajeOqy @DelStateUniv #netDE","2016-05-10 18:19:43","FALSE","FALSE","1","0","FALSE"
"187","@MatthewCBittle @CommonCauseDE is ready with its press statement. We applaud SB 242. #netde","2016-05-10 18:19:09","FALSE","FALSE","0","0","FALSE"
"188","Wilmington State Police Pipes and Drum brought poignancy and honor as we dedicated Spiral Cemetery Monument. #netde https://t.co/YzxvQFIdJR","2016-05-10 18:17:25","FALSE","FALSE","0","1","FALSE"
"189","As YOU know... @NASCAR_XFINITY frowns upon having your phone in the car! #ProtectYourMelon #NetDE https://t.co/Z18olKwjee","2016-05-10 18:16:44","FALSE","FALSE","1","12","FALSE"
"190","RT @AntonikReports: Hey @DEHighwaySafe! No questions here, just along for the ride with @ChronicleNews37 and @TheHJournal! #protectyourmelo…","2016-05-10 18:15:48","TRUE","FALSE","4","0","FALSE"
"191","RT @nicolebelolan: A law that may help preserve historic @NCCDE buildings https://t.co/gI8dqx9Xdb #preservation #netde","2016-05-10 18:15:18","TRUE","FALSE","2","0","FALSE"
"192","Still just a few slots remaining to go 
#OvertheEdgeDE on Thursday. https://t.co/HcJf8ggsw7 #netde","2016-05-10 18:15:00","FALSE","FALSE","1","1","FALSE"
"193","Representing Sussex County at the Prevention Works! Meeting #inspiresSussex #netde","2016-05-10 18:14:37","FALSE","FALSE","0","0","FALSE"
"194","Happy National Nurses Week. We appreciate all the excellent care you provide #nursesweek #netDE https://t.co/6CGpwIw9U9","2016-05-10 18:13:13","FALSE","FALSE","0","1","FALSE"
"195","Thanks to our friends from the @MsgOfHopeFndtn for spreading a little hope &amp; joy at ECC today! #netde https://t.co/N21kYfGIhs","2016-05-10 18:11:51","FALSE","FALSE","0","1","FALSE"
"196","RT @AntonikReports: Hey @DEHighwaySafe! No questions here, just along for the ride with @ChronicleNews37 and @TheHJournal! #protectyourmelo…","2016-05-10 18:11:03","TRUE","FALSE","4","0","FALSE"
"197","RT @AntonikReports: Hey @DEHighwaySafe! No questions here, just along for the ride with @ChronicleNews37 and @TheHJournal! #protectyourmelo…","2016-05-10 18:10:38","TRUE","FALSE","4","0","FALSE"
"198","It is Election Day for school board races across the state. Be sure to cast your vote! https://t.co/lWu9Qzvg6r #netde #edude","2016-05-10 18:10:36","FALSE","FALSE","0","0","FALSE"
"199","Class A #WilmDE riverfront office space available at 123 Justison St https://t.co/MtI3g5vcsi #netde https://t.co/wCFUg5WsAG","2016-05-10 18:10:32","FALSE","FALSE","0","0","FALSE"
"200","Hey @DEHighwaySafe! No questions here, just along for the ride with @ChronicleNews37 and @TheHJournal! #protectyourmelon #buckleupde #netde","2016-05-10 18:10:02","FALSE","FALSE","4","4","FALSE"
"201","Mother daughter Delta team advocating for Care act across the generations @KellyA_Clark @Ekanewilliams #netde https://t.co/KmiolQsotH","2016-05-10 18:09:38","FALSE","FALSE","1","2","FALSE"
"202","Nine Democratic and zero Republican senators are signed on as co-sponsors. Eleven are needed for passage. #netDE","2016-05-10 18:06:53","FALSE","FALSE","0","0","FALSE"
"203","Waiting for vote on SB 242 @BryanTownsendDE @MargaretRHenry @DESenateDems @DESenateGOP #netde @delawareonline @MatthewCBittle","2016-05-10 18:06:19","FALSE","FALSE","0","0","FALSE"
"204","Get your tickets fast @BoyzIIMen will perform on Sep 23. #Tickets are on sale now. https://t.co/LPfmXiPzXk #comeplay #netDE","2016-05-10 18:01:47","FALSE","FALSE","0","0","FALSE"
"205","Boooogedy Boooogedy Boooogedy! #ProtectYourMelon #BuckleUpDE #ClickItOrTicket #NetDE https://t.co/t0EKwResGg","2016-05-10 18:01:36","FALSE","FALSE","0","3","FALSE"
"206","Philadelphia Pike: NB in area of Rolling Road. Accident with injuries blocking traffic. #NetDE","2016-05-10 18:00:43","FALSE","FALSE","0","0","FALSE"
"207","RT @DonForAChange: Great news! Good work Dee Durham snd @StephHerron !! #netde https://t.co/9nSdZisTZz","2016-05-10 17:59:14","TRUE","FALSE","1","0","FALSE"
"208","RT @FoodBankofDE: We have some great #summer #internship opportunities! https://t.co/VsQxjf7MNH #netde","2016-05-10 17:55:46","TRUE","FALSE","1","0","FALSE"
"209","Support Mike at home! Visit https://t.co/91Gqre3Moz for your #YardSign NOW! #MikeForMayor16 #wilmDE #netDE https://t.co/qOvf2LaCbK","2016-05-10 17:52:34","FALSE","FALSE","1","0","FALSE"
"210","RT @NCCo_Politics: From total collapse to a new all-time high - #Delaware Governor Markell's ""jobs"" turnaround #netde #economy #wilmde http…","2016-05-10 17:50:56","TRUE","FALSE","1","0","FALSE"
"211","RT @JDMotorsports01: Only 15 minutes till @RossChastain and @DEHighwaySafe answer your questions! #ProtectYourMelon #NetDE #BuckleUpDE http…","2016-05-10 17:49:45","TRUE","FALSE","3","0","FALSE"
"212","RT @DEHighwaySafe: Pls RT! Join us tomorrow @ 2 pm EST w/ @RossChastain
#NetDE @NASCAR #ClickItOrTicket #BuckleUpDE #NASCAR #racing https:/…","2016-05-10 17:47:38","TRUE","FALSE","2","0","FALSE"
"213","RT @delawareonline: La Fia owners the Sikoras 'not involved whatsover anymore' w Market St. Bread + Bagel #netDE #FoodieFued https://t.co/y…","2016-05-10 17:46:40","TRUE","FALSE","3","0","FALSE"
"214","Only 15 minutes till @RossChastain and @DEHighwaySafe answer your questions! #ProtectYourMelon #NetDE #BuckleUpDE https://t.co/r9BiCCc3dx","2016-05-10 17:45:52","FALSE","FALSE","3","7","FALSE"
"215","RT @DowntownWilmDE: Don't miss the next Downtown Meet &amp; Greet this Tuesday, May 10th at The Baby Grand!!! #NetDE https://t.co/MckjmDHjht","2016-05-10 17:42:42","TRUE","FALSE","1","0","FALSE"
"216","RT @abbeysmithTV: Motorcycle safety is a two-way street. #netde #netmd #MotorcycleSafetyAwarenessMonth
STORY: https://t.co/Vm0jzcYqmG https…","2016-05-10 17:39:03","TRUE","FALSE","2","0","FALSE"
"217","96% of crashes are the fault of the pedestrian. If people weren't such idiots, it would be a safer state. #netde https://t.co/V2z3QKSg1x","2016-05-10 17:37:58","FALSE","FALSE","0","0","FALSE"
"218","It may seem like a good time to take a break from tax planning.
But this could be costly. #WGCPAS #netde https://t.co/owvWqidwJz","2016-05-10 17:35:19","FALSE","FALSE","1","1","FALSE"
"219","RT @teelehman: Check out Wilmington Then and Now on https://t.co/QsLq49ULbk https://t.co/zJZf3bbRvi | #WilmDE #NetDE https://t.co/162A5C0OZG","2016-05-10 17:35:06","FALSE","FALSE","0","1","FALSE"
"220","Structural Violence Part 1 (The People's Report) #structuralviolence https://t.co/hto7VY1uAt #NetDE #WilmDE","2016-05-10 17:31:16","FALSE","FALSE","0","0","FALSE"
"221","@dstinc1913 getting ready to speak before the House in support of #CareAct @bethanyhalllong @KellyA_Clark #netde https://t.co/rDuLFJlkQa","2016-05-10 17:28:24","FALSE","FALSE","0","0","FALSE"
"222","@nemours #netde https://t.co/ZgujVQG7IA","2016-05-10 17:27:37","FALSE","FALSE","0","0","FALSE"
"223","We have some great #summer #internship opportunities! https://t.co/VsQxjf7MNH #netde","2016-05-10 17:25:06","FALSE","FALSE","1","1","FALSE"
"224","#Dover police issue tips for surviving #NASCAR weekend  https://t.co/sI2DEKZHDu #NetDE","2016-05-10 17:14:14","FALSE","FALSE","0","0","FALSE"
"225","RT @LiveINWilm: May 28th @ArdenConcerts &amp; @wxpnfm welcome @alescovedo to get #inTune #inWilm https://t.co/e0ynhRgmmA #netde","2016-05-10 17:10:13","FALSE","FALSE","0","1","FALSE"
"226","RT @technicallyDE: Check out this event at @1313Innovation with @ktchco https://t.co/4fJidtiAie #netDE","2016-05-10 17:03:15","TRUE","FALSE","6","0","FALSE"
"227","RT @DelawareGlobal: #WilmYPWeek kicking off the Movers and Shakers panel with notable members of #netde community. https://t.co/IgNqLpFNrB","2016-05-10 16:57:58","TRUE","FALSE","9","0","FALSE"
"228","https://t.co/jOrOSvR8Hq

Here's today's CougarCast! #NetDE","2016-05-10 16:57:54","FALSE","FALSE","0","0","FALSE"
"229","RT @teelehman: Check out the Wilmington ""Then and Now"" feature on https://t.co/wvBeQxpP7O: https://t.co/mS9zKxGmnp | #WilmDE #NetDE https:/…","2016-05-10 16:54:58","TRUE","FALSE","3","0","FALSE"
"230","Check out the Wilmington ""Then and Now"" feature on https://t.co/wvBeQxpP7O: https://t.co/mS9zKxGmnp | #WilmDE #NetDE https://t.co/9oQlp3TbCz","2016-05-10 16:41:42","FALSE","FALSE","3","4","FALSE"
"231","June Networking Breakfast @ Peak Cryotherapy on 6/2 https://t.co/Ymr5RIgyKU #netde","2016-05-10 16:40:01","FALSE","FALSE","0","0","FALSE"
"232","The Youth Sports Buzz debuts Mon. on @FoxSports1290. 60-sec segment geared toward parents in #youthsports. Available on podcast #netde","2016-05-10 16:37:05","FALSE","FALSE","1","2","FALSE"
"233","Newark High School Jazz Arts Fest TOMORROW, 7pm, 750 E Delaware Ave, Newark 19711 #netde #delhs https://t.co/oIU2i1jJrA","2016-05-10 16:30:02","FALSE","FALSE","0","0","FALSE"
"234","From total collapse to a new all-time high - #Delaware Governor Markell's ""jobs"" turnaround #netde #economy #wilmde https://t.co/zQBxrXpGeM","2016-05-10 16:28:51","FALSE","FALSE","1","4","FALSE"
"235","Join Matt this Fri at 6pm at #ArtistAveStation to discuss Wilm's growing creative community. #netDE #inWilm https://t.co/cE5bOj18x8","2016-05-10 16:28:04","FALSE","FALSE","1","1","FALSE"
"236","Thanks @NatalieHines1, one of our communications specialists, for being a @PRSSA_UD #PRSSAchallenge judge! #netDE https://t.co/6EQveyocEl","2016-05-10 16:26:01","FALSE","FALSE","0","4","FALSE"
"237","Jones ES Spring Concert TOMORROW 1:30 &amp; 6:30pm, 35 West Main St, Christiana, DE 19702 #netde https://t.co/hYgYIBca9K","2016-05-10 16:15:05","FALSE","FALSE","0","0","FALSE"
"238","RT @DelawareGlobal: #WilmYPWeek kicking off the Movers and Shakers panel with notable members of #netde community. https://t.co/IgNqLpFNrB","2016-05-10 16:10:18","TRUE","FALSE","9","0","FALSE"
"239","Summer is fast approaching and our new listings just keep coming! See them all here: https://t.co/RAEztCI6yA #netde #bethanybeach","2016-05-10 16:07:20","FALSE","FALSE","0","0","FALSE"
"240","Ever hear a LIVE theatre pipe organ play to a silent movie? FREE concert Sat, May 21st, 7 pm. ""The Goat"" #netDE https://t.co/dJAERoHgLH","2016-05-10 16:05:36","FALSE","FALSE","0","0","FALSE"
"241","Enjoy #AYCE #Stuffedpasta at Frankie on Tuesdays. https://t.co/nKLmzSmYow #nomnom #comeplay #netDE","2016-05-10 16:02:08","FALSE","FALSE","0","0","FALSE"
"242","The latest in #HIE news from Delaware + beyond Weds 11 am EST. #netDE #HealthDE https://t.co/E7ccJc2SSC https://t.co/UM9OMndW8K","2016-05-10 16:01:02","FALSE","FALSE","0","0","FALSE"
"243","@LiveINWilm @AccelerateDE Launch Party! w/ @DjAktive Dinner, Dancing #netDe #InWilm  Tix: https://t.co/eKCjJOWE6F https://t.co/atFBEVtPJv","2016-05-10 16:00:14","FALSE","FALSE","0","0","FALSE"
"244","@BucciniPollin  #INWilm @AccelerateDE Cocktails, Dinner, #NetDE Launch Party!  #WilmDE  Tix https://t.co/eKCjJOWE6F https://t.co/VDRWhOdKiQ","2016-05-10 16:00:12","FALSE","FALSE","0","0","FALSE"
